ID,Name,Description,Type,Category,Subcategory,Category ID,Subcategory ID,Markup Type,Unit,Default Quantity,PC/PS,Low Limit Pricing Threshold,High Limit Pricing Threshold,Maximum Limit Pricing Threshold,Tax %,Markup,Buy Cost,Use zone default buy cost,Unit Cost,Use zone default unit cost,Description Locked,Markup Locked,Qty Locked,Buy Locked,Unit Locked,Enabled,Archived,Tags
5820ca10-783b-48b0-b690-a4a6e17fbaca,Door Hinge - Installation,Installation of associated door hinges to internal or external door.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
2729f9c7-e4ad-4dd4-bcaa-8297793cec46,Door Internal - Hollow Core,Internal associated hollow core door.,Material,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Timber Doors
ac45179a-c009-4692-a226-5a179cc4ac08,Door Internal or External - Installation,"Installation of new door and associated hardware, nominate whether internal or external.",Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Timber Doors
511eabee-1f90-4cd9-b14a-8f3413b49ab9,Door Internal or External - Reinstallation,Reinstallation of existing associated door and hardware.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Timber Doors
e0465c60-eda6-4866-9ccd-d9d7eca2690b,Door Internal or External - Removal,"Removal of associated door, put aside ready for reinstallation or disposed if event damage related.",Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
e3e7f5fc-4199-4a94-9971-8f0036b35b9f,Door Internal or External - Removal / Installation,"Removal and installation of associated door, nominate whether internal or external.",Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
556124fe-34b7-4426-85d3-c72f8813c4d7,Door Jamb External Double Opening - Installation,Installation of associated external double door jamb with sill.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Timber Doors
a345275a-56a5-442d-9db9-9694c1b7034c,Door Jamb External Double Rebate / Opening,External double rebate / opening door jamb with sill and associated fixings.,Material,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Timber Doors
7b807a51-4637-415d-a306-bbcbb26ad0a2,Door Jamb External Double - Removal / Installation,Removal and installation of associated external double door jamb with sill.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
bd147f49-5941-408c-ac5a-276db11d5f50,Door Jamb External - Removal,Removal of associated external door jamb.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
3c7afbb0-ab1f-4536-accc-6ec4e7386877,Door Jamb Internal Double - Installation,Installation of associated internal double door jamb.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
91b017d8-bc5f-447e-9fb3-939c5293802e,Door Jamb Internal Double - Removal / Installation,Removal and installation of associated internal double door jamb.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Timber Doors
0df9a03d-ad45-4b5e-8fac-95968e9ba6fb,Door Jamb Internal - Removal,Removal of associated internal door jamb.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
cf8ff3fa-6cd5-44b6-a526-aeaaee6aaf57,Door Jamb Internal Single - Installation,Installation of associated internal single door jamb.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
02d2f554-fc3b-439e-965b-dbad75f7c8a5,Door Jamb Internal Single Rebate / Opening,Internal single rebate / opening door jamb and associated fixings.,Material,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Structural Timber
e65415c3-4453-4d6e-8a02-3126e0125d0a,Door Jamb Internal Single - Removal / Installation,Removal and installation of associated internal single door jamb.,Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Timber Doors
8a0a934f-a984-470c-8f65-e95b8fe5b986,Door lock / hardware - Installation,"Installation of associated door hardware, ie: passage, privacy or entrance set.",Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
4f1941c9-09a2-4dbd-9429-619c37895cf6,Door - Passage Set / Components,"Door associated passage set material, components.",Material,Carpentry,,,,Percentage,EA,0,PC,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Builders Hardware
26e9fe1d-dbdd-41a4-ae53-ec8cc94f75ce,Door - Privacy Set / Components,"Door associated privacy set material, components.",Material,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Builders Hardware
b5cec4f2-c596-4b0e-89ef-734a8142d836,Downpipe Double Storey - Metal / Components,"Metal coloured downpipe, double storey and associated astragals, fixings.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
4814a453-203c-4e3e-8b90-f66b131c9bbf,Downpipe Double Storey - PVC / Components,"PVC downpipe double storey and associated Components, astragals, fixings.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Plastic Pipes and Fittings
487e7b15-9390-4ea6-806e-b9a2941c9e56,Downpipe Double Storey - Removal / Installation,Removal and installation of associated downpipe.,Labour,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
9cf02b41-caca-47bf-9201-62c168302c17,Downpipe Single Storey - Metal / Components,"Metal coloured downpipe single storey and associated components, astragals, fixings.",Material,Roofing,,,,Percentage,EA,0,PC,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
e7cbb297-a60f-4a5c-b28f-4cd9e28f4762,Downpipe Single Storey - PVC / Components,"PVC downpipe single storey and associated components, astragals, fixings.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Plastic Pipes and Fittings
c2ef08d4-3cb4-45f9-9a2a-0ceff7a19321,Downpipe Single Storey - Removal / Installation,Removal and installation of associated downpipe.,Labour,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
a742adf8-5cd6-48d7-abb4-fa6b47862b73,Drainer,Drainer / Plumber - Labour rate per hr.,Labour,Plumbing,,,,Percentage,HR,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
396628e2-ea4c-4bc9-a109-b8939a8d74a2,Drainer - Min Charge,"Drainer / Plumber - Min charge labour rate, small job.",Labour,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
1e205e71-82df-427f-8a4e-138371e09b58,Eaves Soffit - Framing / Components,"Framing and components, fixings, up to 600mm wide.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
7a20840c-beea-4048-bbde-a4e5b5af3e0e,Eaves Soffit - Lining / Components,"Fibre cement lining and components, fixings, joiners, wall trim, eaves up to 600mm wide.",Material,Carpentry,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
e0755b80-126f-4e94-9d13-6f3c01bef30b,Eaves Soffit - Lining - Installation,Installation of associated eaves soffit linings.,Labour,Carpentry,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
52e2d1d7-1df7-48c0-a868-ecf6b57057b4,Eaves Soffit - Lining - Removal,Removal of associated eaves soffit linings.,Labour,Carpentry,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
eb315252-ad70-4f43-90e4-5df589695e20,Eaves Soffit Lining - Removal / Installation,Removal and installation of associated eaves soffit linings.,Labour,Carpentry,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
9e5a68a9-1576-4364-99a8-b7d197f53647,Electrician,Electrician - Labour rate per hr.,Labour,Electrical,,,,Percentage,HR,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
4da00d0e-a89f-4d5c-b223-44e18a9a14d8,Electrician - Min Charge,"Electrician - Min charge labour rate, small job.",Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
7c763fea-c461-40c1-85d1-9e4aa62b2c04,End Panel - Base Cabinet / Components,"End Panel approx 900 x 600 x 16mm, nominate material, colour, profile etc, incl fixings.",Material,Joinery,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Cupboards and Built-in Furniture
93bd9b51-f10a-41b3-b9ed-39a19e6949b6,End Panel - Fridge / Pantry / Components,"End Panel approx 2000 x 600 x 16mm, nominate material, colour, profile etc, incl fixings.",Material,Joinery,,,,Percentage,EA,0,PC,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Cupboards and Built-in Furniture
a0493942-b10d-44d7-939f-8e68154440f8,End Panel - Installation,Installation of associated end panel.,Labour,Joinery,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Kitchen
6dc64452-e5eb-4d05-9942-f10c85dd3116,End Panel - Removal,Removal of associated cabinetry end panel.,Labour,Joinery,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Cupboards and Built-in Furniture
a6cb6b25-97b1-40b6-8d30-c1122df48269,End Panel - Removal / Installation,Removal and installation of associated end panel.,Labour,Joinery,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
2786e158-c46a-4aca-a8c7-bcd061198920,End Panel - Top Cabinet / Components,"End Panel approx 700 x 320 x 16mm, nominate material, colour, profile etc, incl fixings.",Material,Joinery,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Cupboards and Built-in Furniture
72001ea5-3180-4346-96aa-472172e8197a,Fascia Board - Metal Coloured - 190mm,"Coloured 190mm metal fascia, incl brackets and fixings.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
cd9af5a6-249f-46d0-a64c-a3ffdb102793,Fascia Board - Metal Zincalume - 190mm,"Zincalume 190mm metal fascia, incl brackets and fixings.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
937fde4b-8ec2-42e5-825e-6549589db137,Fascia Board - Removal / Installation,"Removal of associated fascia board, metal or timber and installation of new.",Labour,Carpentry,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Roofer
eb377116-5c88-47d4-bad2-89725727410d,Fascia Board - Timber -  approx 190mm,"Primed H3 LOSP timber fascia approx 190 x 25mm, incl fixings.",Material,Carpentry,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Structural Timber
9688b059-4e05-4129-980c-04d33dcee0fe,Fascia Board - Timber - approx 230mm,"Primed H3 LOSP timber fascia approx 230 x 31mm, incl fixings.",Material,Carpentry,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Structural Timber
fe935e34-ed55-4fa5-8ccc-5413895eeb90,Fee - Asbestos Inspection / Clearance Certificate,"Hygienist inspection, supply of clearance certificate Asbestos - includes clearance monitoring.",Labour,Fees,,,,Percentage,EA,1,,0,0,0,10,19,0,,0,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,
c7246501-4c23-49f0-b520-77f235215bef,Fee - Asbestos Inspection Report,"Fee to complete a full inspection/ report at the requested property, incl supplying detail of any associated damages, contamination at the property and remediation scope if required.",Labour,Fees,,,,Percentage,EA,0,,0,0,0,10,19,1,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
8688103f-d611-44c1-9467-67ff8a63f22e,Fee - Assessment Report Builder,"Builder assessment report fee, for first 1.5hrs.",Other,Fees,,,,Percentage,ITEM,1,,0,0,0,10,0,0,,0,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,
b6bb1516-679a-4617-a979-cf5ead134581,Fee - Assessment Report Builder (Additional per hr Site Assessment fee after first 1.5hrs) ,Additional fee per hr after the first 1.5hrs (associated to an original site inspection).,Other,Fees,,,,Percentage,HR,1,,0,0,0,10,0,0,,0,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,
9f102787-e02c-4d79-ab59-5608f0fa67e0,Fee - BAL Consultant Bushfire Assessment ,"Complete bushfire assessment report associated to BAL 12.5 - BAL FZ, to assist builder with DA submission to council.",Labour,Fees,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
2d61f5fb-2c5b-46bf-9cd4-b4ebfe0ea8b3,Fee - Development Application ,Residential LGA development application fee.,Other,Fees,,,,Percentage,ITEM,0,PC,0,0,0,10,19,0,,0,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,
7905d2b9-c455-4b08-a8c7-d77fe00ec5d6,Fee - Drone Roof Assessment Report,Drone Roof Assessment Report (Not to be used in conjunction with roof report fee).,Other,Fees,,,,Percentage,ITEM,1,,0,0,0,10,0,0,,0,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,
8ab2e479-4375-47be-b584-fe8c7de5ae1e,Fee - Drone Roof Assessment Support Tool,Fee - Drone Roof Assessment Support Tool (Can be used if a Drone has been utilised to assist in conjunction with images for a physical roof inspection).,Other,Fees,,,,Percentage,ITEM,1,,0,0,0,10,0,0,,0,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,
5cd00d38-0e61-4358-b69d-f9ccdfaba1b9,Fee - Electrical Assessment Report,Electrical assessment report fee.,Other,Fees,,,,Percentage,ITEM,1,,0,0,0,10,0,0,,0,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,
0de062ac-6df9-4003-91ad-f4bdb205c13e,Fee - Plumber Leak Detection Report,Plumber leak detection assessment report fee.,Other,Fees,,,,Percentage,ITEM,1,,0,0,0,10,0,0,,0,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,
baa3ba70-ecb1-4ec5-b020-f04749b5559e,Fee - Roof Report,"Roof assessment report fee, (physical inspection upon the roof) all elecvations.",Other,Fees,,,,Percentage,ITEM,1,,0,0,0,10,0,0,,0,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,
d74e5967-3312-4aad-8eb1-7847a492db7a,Fee - Small Claim Admin ,"Fee applies to all claims with a raw cost (before margin and GST) under $5,000.",Other,Fees,,,,Percentage,ITEM,1,,0,0,0,10,19,0,,0,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,
ea4b8c43-2307-4310-b9fa-8b79db292b53,Fee - Tender Allocation Invite ,Tender allocation invite fee (excl original builder and tender submission non-compliance),Other,Fees,,,,Percentage,ITEM,1,,0,0,0,10,0,0,,0,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,
54a560a4-9dbf-47c9-b4b3-d1acdcc65f47,Fee - Travel - Regional Areas,"Regional Areas - Travel fee for assessment report, where round trip exceeds 100km. (NOTE: If multiple inspections are carried out in the one day, then is the total distance travelled NOT charging full amount x 3 separate travel fees charged to each claim).",Other,Fees,,,,Percentage,KM,0,,0,0,0,10,0,0,,0,,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,
6d04f9cc-a7f2-428f-90c3-7723a16ced5e,Fence Metal Panel / Components - 1.5m,"Metal panel fence material, components,  including concrete, fixings to 1.5m high.",Material,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
57358efe-10a1-48be-bf81-ff9a1230c4ae,Fence Metal Panel / Components - 1.8m,"Metal panel fence material, components,  including concrete, fixings to 1.8m high.",Material,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Steel Beams and Sections
995bff54-479b-43fb-a488-11a308497264,Fence Metal Panel - Installation,Installation of associated metal panel fencing.,Labour,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Carpentry
5ccd2e2c-00dc-4537-b40f-a2a1508ab86c,Fence Metal Panel - Removal,Removal of associated metal panel fencing.,Labour,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Carpentry
fee4617b-744b-432e-b81d-e4b10e8ac9c3,Fence Metal Panel - Removal / Installation,Removal and installation of associated metal panel fencing.,Labour,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Carpentry
9190c382-1487-4007-861d-9ff4fbd77075,Fence Rural Chicken Wire 900m h / Components,"Chicken wire material and components, ties associated to rural fencing, 900mm high.",Material,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
844ff25b-21b1-4a13-b671-e688a50ea517,Fence Rural Star Post / Wire / Components - 1.2m,"Rural star post and wire material, components, including fixings to 1.2m high.",Material,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
76133378-bbd2-4343-8bad-378e4779783e,Fence Rural Star Post / Wire - Installation,Installation of associated rural star post and wire fencing.,Labour,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
07237951-09b5-4127-b9c7-d097b6e68ad5,Fence Rural Star Post / Wire - Removal,Removal of associated rural star post and wire fencing.,Labour,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
0f51c41c-c60a-488d-bdec-28e7b7dda7aa,Fence Rural Star Post / Wire - Removal / Installation,Removal and installation of associated rural star post and wire fencing.,Labour,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
37cc63ae-d1a3-4696-a13f-42101e2b0d20,Fence Timber Paling / Components - 1.5m,"Timber Paling material / Components,  including concrete, fixings to 1.5m high.",Material,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Structural Timber
252839f8-5429-457d-9ccf-2ba8b14b4ec0,Fence Timber Paling / Components - 1.8m,"Timber paling fence material, components,  including concrete, fixings to 1.8m high.",Material,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Structural Timber
1bd14410-06df-4c46-9c89-74d849aad89f,Fence Timber Paling - Installation,Installation of associated timber paling fencing.,Labour,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Carpentry
bc389657-6b72-4d12-918f-c4d9a383b6c1,Fence Timber Paling - Removal,Removal of associated timber paling fencing.,Labour,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
11ef7dd1-2a4e-4160-86f9-50d13e054693,Fence Timber Paling - Removal / Installation,Removal and installation of associated timber paling fencing.,Labour,Fencing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
584eb16b-e40a-49e2-987d-0a041da5ee24,Fibreglass Roof Sheeting,"Fibreglass 2400GSM, roof sheeting materials (nomintate profile and colour).",Material,Roofing,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
c235ad83-39f3-4cdb-aed1-608adb0de665,Fixtures / Fittings / Components,"Fixtures or fittings and associated components, ie: towel rail, toilet roll holder, shelf etc.",Material,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Builders Hardware
69b8b3bf-d89b-47a8-8945-3f19ef7566cb,Fixtures / Fittings  - Installation,"Installation of associated fixtures and fittings, ie: towel rail, toilet roll holder, shelf etc.",Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
d5af5db4-ca50-4523-9447-ec9f258d0a5c,Fixtures / Fittings  - Reinstallation,"Reinstallation of associated existing fixtures and fittings, ie: towel rail, toilet roll holder, shelf etc.",Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
688a598d-1f8d-4e71-be23-84fc196098cb,Fixtures / Fittings  - Removal ,"Removal, put aside ready for reinstallation of existing fixtures and or fittings of ie; towel rail, toilet roll holder, shelf etc.",Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
87a98c66-c650-48b9-8527-d41b64291c11,Flashing - Apron,"Apron flashing 0.55 BMT, approx 2-3 folds, coloured metal, or Zincalume, incl fixings, sealant, per Lm.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
c9e1eb59-0643-49b0-9dc6-65e1cad8e361,Flashing - Barge,"Barge flashing 0.55 BMT, approx 3 fold, coloured metal, or Zincalume, incl fixings, sealant, per Lm.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
f1bba16b-8f1d-4682-b375-cca464bc3505,Flashing - Dry Pan - upto 400mm,"Dry pan flashing 0.55 BMT x approx 400mm, coloured metal, or Zincalume, incl fixings, sealant, associated to roof Penetrations.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
a21648ac-a2e3-4432-abe9-42789f3c4dbd,Flashing - Dry Pan - upto 600mm,"Dry pan flashing 0.55 BMT x approx 600mm, coloured metal, or Zincalume, incl fixings, sealant, associated to roof Penetrations.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
516d6e4a-71b4-4d71-b8fc-b8552bdb800e,Flashing - Dry Pan - upto 800mm,"Dry pan flashing 0.55 BMT x approx 800mm, coloured metal, or Zincalume, incl fixings, sealant, associated to roof Penetrations.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
1e7c39d9-4868-4d01-9196-06ff9ce88b28,Flashing - Edge Roll (gable),"Edge roll 38 / 50mm x suit gable end / barge, coloured metal, or Zincalume, incl fixings, sealant, per Lm.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
f3bcd176-6dd1-4ee8-9abc-16fb5e28d974,Flashing - Installation - Lm,"Installation of assorted flashings as required, per Lm.",Labour,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
a7ee51e7-cc7e-42cb-b2b3-eae063a32038,Flashing - Removal / Installation - Lm,"Removal and installation of assorted flashings as required, per Lm.",Labour,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
2470a9e4-d577-45a6-b3ca-7d8cd625ba9f,Flashing - Removal - Lm,"Removal of assorted flashings as required, per Lm.",Labour,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
4f7228c5-fff4-4af3-9dde-cf4bf1cb76a7,Flashing - Ridge Capping - Roll Top,"Roll top 0.55 BMT metal ridge capping, coloured metal, or Zincalume, incl fixings, sealant, per Lm.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
bf3519f4-0bce-4ee0-b8c5-847254eab1f3,Flashing - Transition / Transverse,"Transition / Transverse Flashing, approx 3 fold, coloured metal, or Zincalume, incl fixings, sealant, per Lm",Material,Roofing,,,,Percentage,LM,0,PC,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
eef814da-23cc-443b-ad60-bc86bc50016c,Flashing - Valley Iron,"Valley Iron, approx 144 deg, 0.55 BMT, coloured metal, or Zincalume, incl fixings, sealant, per Lm.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
